STATION,NAME,LATITUDE,LONGITUDE,ELEVATION,DATE,AWND,FMTM,PGTM,PRCP,SNOW,SNWD,TAVG,TMAX,TMIN,WDF2,WDF5,WSF2,WSF5,WT01,WT02,WT05,WT07,WT08,WT09,WT13,WT16\
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",34.0236,-118.2911,54.6,7/3/19,2.91,,,0,,,,80,65,280,280,10.1,17,,,,,,,,\
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",34.0236,-118.2911,54.6,7/4/19,2.24,,,0,,,,75,64,270,260,8.9,14.1,,,,,1,,,\
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",34.0236,-118.2911,54.6,7/5/19,2.24,,,0,,,,78,62,270,280,8.9,14.1,,,,,1,,,\
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",34.0236,-118.2911,54.6,7/6/19,1.12,,,0,,,,78,64,280,280,8.9,14.1,,,,,1,,,\
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",34.0236,-118.2911,54.6,7/7/19,2.01,,,0,,,,75,65,270,270,6.9,13,,,,,,,,\
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",34.0236,-118.2911,54.6,7/8/19,2.24,,,0,,,,75,65,280,280,8.9,14.1,,,,,1,,,\
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",34.0236,-118.2911,54.6,7/9/19,2.01,,,0,,,,80,63,270,280,8.9,16.1,,,,,1,,,\
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",34.0236,-118.2911,54.6,7/10/19,2.01,,,0,,,,79,63,270,280,10.1,16.1,1,,,,1,,,\
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",34.0236,-118.2911,54.6,7/11/19,2.01,,,0,,,,85,63,270,280,8.9,14.1,1,,,,1,,,\
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",34.0236,-118.2911,54.6,7/12/19,0.89,,,0,,,,86,64,270,280,8.9,14.1,1,,,,1,,,\
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",34.0236,-118.2911,54.6,7/13/19,1.12,,,0,,,,85,65,270,270,8.1,12.1,,,,,1,,,\
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",34.0236,-118.2911,54.6,7/14/19,1.12,,,0,,,,81,66,260,270,8.9,13,1,,,,1,,,\
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",34.0236,-118.2911,54.6,7/15/19,0.89,,,0,,,,84,63,270,260,8.1,13,1,,,,1,,,\
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",34.0236,-118.2911,54.6,7/16/19,1.57,,,0,,,,85,65,260,270,6.9,13,,,,,1,,,\
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",34.0236,-118.2911,54.6,7/17/19,1.34,,1225,0,,,,82,67,280,280,8.9,14.1,,,,,,,,\
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",34.0236,-118.2911,54.6,7/18/19,2.24,,1626,0,,,,82,65,270,270,8.9,15,,,,,1,,,\
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",34.0236,-118.2911,54.6,7/19/19,2.24,,1132,0,,,,82,64,270,280,10.1,17,,,,,,,,\
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",34.0236,-118.2911,54.6,7/20/19,2.01,,1408,0,,,,80,65,280,270,8.1,15,,,,,,,,\
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",34.0236,-118.2911,54.6,7/21/19,2.24,,1506,0,,,,81,64,270,270,8.9,15,,,,,,,,\
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",34.0236,-118.2911,54.6,7/22/19,1.34,,1503,0,,,,85,64,270,280,8.9,13,1,,,,1,,,\
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",34.0236,-118.2911,54.6,7/23/19,2.46,,1503,0,,,,92,69,270,280,10.1,16.1,,,,,,,,\
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",34.0236,-118.2911,54.6,7/24/19,0.89,,1325,0,,,,95,71,270,280,12.1,18.1,,,,,1,,,\
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",34.0236,-118.2911,54.6,7/25/19,1.57,,1631,0,,,,93,72,270,260,8.9,14.1,,,,,,,,\
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",34.0236,-118.2911,54.6,7/26/19,1.57,,1202,0,,,,91,69,270,290,8.9,15,,,,,,,,\
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",34.0236,-118.2911,54.6,7/27/19,1.12,,1601,0,,,,90,69,270,280,12.1,16.1,,,,,,,,\
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",34.0236,-118.2911,54.6,7/28/19,1.34,,1230,0,,,,85,68,260,280,8.9,14.1,,,,,,,,\
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",34.0236,-118.2911,54.6,7/29/19,1.12,,1126,0,,,,83,66,270,270,8.9,14.1,,,,,,,,\
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",34.0236,-118.2911,54.6,7/30/19,2.24,,1337,0,,,,84,67,270,270,8.9,19.9,,,,,,,,\
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",34.0236,-118.2911,54.6,7/31/19,1.79,,1510,0,,,,83,67,270,280,10.1,17,,,,,,,,\
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",34.0236,-118.2911,54.6,8/1/19,1.34,,,0,,,,83,66,270,270,8.9,15,,,,,1,,,\
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",34.0236,-118.2911,54.6,8/2/19,2.01,,,0,,,,84,66,280,280,8.1,14.1,,,,,1,,,\
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",34.0236,-118.2911,54.6,8/3/19,1.57,,,0,,,,87,66,280,270,8.9,14.1,,,,,1,,,\
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",34.0236,-118.2911,54.6,8/4/19,1.12,,,0,,,,86,66,270,270,8.9,13,1,,,,1,,,\
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",34.0236,-118.2911,54.6,8/5/19,2.01,,,0,,,,85,64,260,,6.9,,1,,,,1,,,\
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",34.0236,-118.2911,54.6,8/6/19,2.01,,,0,,,,88,67,270,270,10.1,15,,,,,1,,,\
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",34.0236,-118.2911,54.6,8/7/19,1.57,,,0,,,,83,65,270,270,10.1,14.1,1,,,,1,,,\
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",34.0236,-118.2911,54.6,8/8/19,1.79,,,0,,,,80,64,270,280,12.1,14.1,,,,,1,,,\
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",34.0236,-118.2911,54.6,8/9/19,1.12,,,0,,,,83,64,260,270,8.1,14.1,1,,,,1,,,\
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",34.0236,-118.2911,54.6,8/10/19,1.34,,,0,,,,83,64,270,270,10.1,16.1,,,,,1,,,\
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",34.0236,-118.2911,54.6,8/11/19,1.57,,,0,,,,84,65,270,260,10.1,15,1,,,,1,,,\
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",34.0236,-118.2911,54.6,8/12/19,1.57,,,0,,,,84,64,260,280,8.1,16.1,1,,,,1,,,\
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",34.0236,-118.2911,54.6,8/13/19,1.79,,,0,,,,83,65,270,280,10.1,13,1,,,,1,,,\
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",34.0236,-118.2911,54.6,8/14/19,1.79,,,0,,,,83,63,270,280,8.1,13,1,,,,1,,,\
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",34.0236,-118.2911,54.6,8/15/19,1.79,,,0,,,,82,62,270,270,8.9,14.1,1,,,,1,,,\
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",34.0236,-118.2911,54.6,8/16/19,2.68,,,0,,,,81,63,260,260,8.9,13,1,,,,1,,,\
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",34.0236,-118.2911,54.6,8/17/19,1.57,,,0,,,,81,67,270,280,8.9,16.1,,,,,1,,,\
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",34.0236,-118.2911,54.6,8/18/19,2.01,,,0,,,,80,65,270,280,8.9,17,1,,,,1,,,\
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",34.0236,-118.2911,54.6,8/19/19,1.12,,,0,,,,82,65,270,270,8.9,14.1,,,,,1,,,\
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",34.0236,-118.2911,54.6,8/20/19,0.89,,,0,,,,86,65,270,280,8.9,14.1,1,,,,1,,,\
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",34.0236,-118.2911,54.6,8/21/19,1.34,,,0,,,,90,63,270,280,8.9,13,,,,,,,,\
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",34.0236,-118.2911,54.6,8/22/19,2.46,,,0,,,,84,67,270,260,8.9,13,1,,,,1,,,\
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",34.0236,-118.2911,54.6,8/23/19,2.01,,,0,,,,83,66,270,280,8.1,13,,,,,1,,,\
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",34.0236,-118.2911,54.6,8/24/19,1.12,,,0,,,,88,67,260,270,8.1,13,,,,,1,,,\
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",34.0236,-118.2911,54.6,8/25/19,1.34,,,0,,,,89,68,280,270,12.1,16.1,1,,,,1,,,\
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",34.0236,-118.2911,54.6,8/26/19,2.01,,,0,,,,92,69,280,270,8.9,13,,,,,1,,,\
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",34.0236,-118.2911,54.6,8/27/19,2.01,,,0,,,,89,70,270,280,8.1,14.1,,,,,1,,,\
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",34.0236,-118.2911,54.6,8/28/19,1.12,,,0,,,,86,70,280,270,8.1,13,,,,,1,,,\
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",34.0236,-118.2911,54.6,8/29/19,2.01,,,0,,,,86,69,270,270,10.1,15,,,,,1,,,\
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",34.0236,-118.2911,54.6,8/30/19,1.57,,,0,,,,90,71,280,270,8.9,15,,,,,,,,\
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",34.0236,-118.2911,54.6,8/31/19,1.34,,,0,,,,89,69,270,270,8.9,15,1,,,,1,,,\
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",34.0236,-118.2911,54.6,9/1/19,1.12,,,0,,,,85,68,270,280,8.1,12.1,,,,,,,,\
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",34.0236,-118.2911,54.6,9/2/19,1.12,,,0,,,,97,71,260,260,8.9,16.1,,,,,,,,\
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",34.0236,-118.2911,54.6,9/3/19,1.34,,,0,,,,92,72,270,270,10.1,15,,,,,,,,\
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",34.0236,-118.2911,54.6,9/4/19,2.01,,,0,,,,95,72,270,280,10.1,16.1,,,,,,,,\
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",34.0236,-118.2911,54.6,9/5/19,1.12,,,0,,,,94,73,260,270,10.1,16.1,,,,,,,,\
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",34.0236,-118.2911,54.6,9/6/19,2.24,,,0,,,,93,73,270,270,10.1,15,,,,,,,,\
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",34.0236,-118.2911,54.6,9/7/19,1.34,,,0,,,,89,67,260,280,10.1,18.1,,,,,,,,\
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",34.0236,-118.2911,54.6,9/8/19,1.12,,,0,,,,81,65,270,260,10.1,15,,,,,,,,\
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",34.0236,-118.2911,54.6,9/9/19,2.01,,,0,,,,82,66,270,280,12.1,19,,,,,1,,,\
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",34.0236,-118.2911,54.6,9/10/19,3.13,,,0,,,,79,68,270,270,12.1,19,,,,,,,,\
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",34.0236,-118.2911,54.6,9/11/19,2.46,,,0,,,,82,68,270,280,10.1,16.1,,,,,,,,\
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",34.0236,-118.2911,54.6,9/12/19,1.79,,,0,,,,85,66,260,260,8.9,15,,,,,1,,,\
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",34.0236,-118.2911,54.6,9/13/19,1.79,,,0,,,,91,67,270,280,8.1,13,,,,,,,,\
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",34.0236,-118.2911,54.6,9/14/19,1.12,,,0,,,,95,70,260,270,8.1,15,,,,,1,,,\
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",34.0236,-118.2911,54.6,9/15/19,1.57,,,0,,,,87,67,270,260,8.1,13,1,1,,,1,,,\
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",34.0236,-118.2911,54.6,9/16/19,1.79,,,0,,,,83,67,270,270,8.9,15,1,,,,1,,,\
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",34.0236,-118.2911,54.6,9/17/19,1.34,,,0,,,,83,68,270,270,8.9,16.1,,,,,,,,\
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",34.0236,-118.2911,54.6,9/18/19,1.34,,,0,,,,83,67,270,270,8.9,15,,,,,,,,\
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",34.0236,-118.2911,54.6,9/19/19,2.68,,,0,,,,82,67,260,260,10.1,18.1,,,,,1,,,\
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",34.0236,-118.2911,54.6,9/20/19,1.79,,,0,,,,82,65,260,260,10.1,17,,,,,,,,\
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",34.0236,-118.2911,54.6,9/21/19,1.79,,,0,,,,87,65,270,270,8.9,14.1,,,,,,,,\
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",34.0236,-118.2911,54.6,9/22/19,0.67,,,0,,,,94,67,270,270,8.1,13,,,,,,,,\
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",34.0236,-118.2911,54.6,9/23/19,1.12,,,0,,,,84,67,270,270,10.1,15,,,,,1,,,\
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",34.0236,-118.2911,54.6,9/24/19,1.34,,,0,,,,85,65,270,280,10.1,16.1,1,,,,1,,,\
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",34.0236,-118.2911,54.6,9/25/19,2.68,,,0,,,,86,69,130,130,8.1,12.1,,,,,1,,,\
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",34.0236,-118.2911,54.6,9/26/19,1.79,,,0,,,,79,70,260,270,8.9,15,,,,,1,,,\
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",34.0236,-118.2911,54.6,9/27/19,2.24,,,0,,,,77,69,260,270,8.1,13,,,,,,,,\
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",34.0236,-118.2911,54.6,9/28/19,0.67,,,0.03,,,,72,64,260,270,6.9,12.1,,,,,1,,,\
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",34.0236,-118.2911,54.6,9/29/19,1.12,,,0,,,,76,60,260,280,10.1,19,,,,,,,,\
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",34.0236,-118.2911,54.6,9/30/19,1.79,,,0,,,,76,57,260,270,13,19,,,,,,,,\
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",34.0236,-118.2911,54.6,10/1/19,2.24,,,0,,,,76,59,270,270,10.1,19,,,,,,,,\
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",34.0236,-118.2911,54.6,10/2/19,1.57,,,0,,,,81,60,260,250,8.9,14.1,,,,,,,,\
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",34.0236,-118.2911,54.6,10/3/19,0.89,,,0,,,,79,59,260,260,8.9,15,,,,,,,,\
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",34.0236,-118.2911,54.6,10/4/19,1.57,,,0,,,,79,59,270,270,8.9,15,,,,,,,,\
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",34.0236,-118.2911,54.6,10/5/19,0.89,,,0,,,,83,60,270,280,8.1,12.1,,,,,,,,\
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",34.0236,-118.2911,54.6,10/6/19,0.89,,,0,,,,89,58,270,280,8.1,13,,,,,,,,\
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",34.0236,-118.2911,54.6,10/7/19,1.12,,,0,,,,85,60,260,,6,,,,,,,,,\
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",34.0236,-118.2911,54.6,10/8/19,1.12,,,0,,,,81,60,270,270,8.1,14.1,,,,,1,,,\
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",34.0236,-118.2911,54.6,10/9/19,1.57,,,0,,,,77,62,260,260,8.9,14.1,,,,,1,,,\
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",34.0236,-118.2911,54.6,10/10/19,0.89,,,0,,,,83,65,260,270,8.1,13,,,,,,,,\
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",34.0236,-118.2911,54.6,10/11/19,1.79,,,0,,,,89,57,50,80,10.1,15,,,,,1,,,\
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",34.0236,-118.2911,54.6,10/12/19,1.34,,,0,,,,86,60,270,280,8.9,14.1,,,,,1,,,\
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",34.0236,-118.2911,54.6,10/13/19,1.57,,,0,,,,78,57,260,270,8.9,14.1,,,,,,,,\
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",34.0236,-118.2911,54.6,10/14/19,1.12,,,0,,,,76,62,270,260,8.9,15,,,,,,,,\
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",34.0236,-118.2911,54.6,10/15/19,1.57,,,0,,,,83,60,270,260,8.1,13,,,,,1,,,\
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",34.0236,-118.2911,54.6,10/16/19,0.67,,,0,,,,95,62,270,270,8.9,14.1,,,,,,,,\
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",34.0236,-118.2911,54.6,10/17/19,2.91,,,0,,,,79,64,330,330,14.1,25.1,,,,,1,,,\
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",34.0236,-118.2911,54.6,10/18/19,2.01,,,0,,,,77,62,260,260,10.1,16.1,,,,,1,,,\
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",34.0236,-118.2911,54.6,10/19/19,1.34,,,0,,,,80,60,270,270,8.9,14.1,,,,,1,,,\
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",34.0236,-118.2911,54.6,10/20/19,2.01,,,0,,,,88,62,270,280,8.9,15,,,,,1,,,\
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",34.0236,-118.2911,54.6,10/21/19,1.57,,,0,,,,92,67,270,260,8.9,13,,,,,,,,\
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",34.0236,-118.2911,54.6,10/22/19,1.12,,,0,,,,97,64,260,260,8.9,14.1,,,,,1,,,\
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",34.0236,-118.2911,54.6,10/23/19,0.45,,,0,,,,93,64,270,260,6,10.1,,,,,1,,,\
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",34.0236,-118.2911,54.6,10/24/19,0.67,,,0,,,,97,64,260,280,8.1,14.1,,,,,1,,,\
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",34.0236,-118.2911,54.6,10/25/19,1.34,,,0,,,,93,64,270,270,8.1,15,,,,,1,,,\
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",34.0236,-118.2911,54.6,10/26/19,1.34,,,0,,,,89,64,260,270,6.9,12.1,,,,,1,,,\
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",34.0236,-118.2911,54.6,10/27/19,2.24,,,0,,,,74,62,150,140,8.9,16.1,,,,,,,,\
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",34.0236,-118.2911,54.6,10/28/19,0.89,,,0,,,,77,57,270,270,8.9,13,,,,,,,,\
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",34.0236,-118.2911,54.6,10/29/19,1.57,,,0,,,,73,54,270,270,8.1,13,,,,,,,,\
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",34.0236,-118.2911,54.6,10/30/19,2.68,,,0,,,,77,55,90,110,10.1,16.1,,,,,,,,\
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",34.0236,-118.2911,54.6,10/31/19,2.01,,,0,,,,79,53,70,50,6.9,10.1,,,,,,,,\
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",34.0236,-118.2911,54.6,11/1/19,2.24,,,0,,,,84,57,260,260,8.1,12.1,,,,,,,,\
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",34.0236,-118.2911,54.6,11/2/19,0.67,,,0,,,,86,55,260,260,6.9,10.1,,,,,1,,,\
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",34.0236,-118.2911,54.6,11/3/19,1.12,,,0,,,,81,52,260,270,8.9,12.1,,,,,1,,,\
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",34.0236,-118.2911,54.6,11/4/19,0.67,,,0,,,,82,53,260,270,8.9,12.1,,,,,1,,,\
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",34.0236,-118.2911,54.6,11/5/19,0.89,,,0,,,,80,53,260,260,6.9,11,,,,,1,,,\
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",34.0236,-118.2911,54.6,11/6/19,0.89,,,0,,,,73,55,260,270,6,11,,,,,1,,,\
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",34.0236,-118.2911,54.6,11/7/19,1.12,,,0,,,,75,60,260,270,6.9,12.1,,,,,1,,,\
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",34.0236,-118.2911,54.6,11/8/19,0.89,,,0,,,,85,55,260,270,6.9,12.1,1,,,,1,,,\
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",34.0236,-118.2911,54.6,11/9/19,1.12,,,0,,,,91,59,270,260,6.9,10.1,,,,,,,,\
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",34.0236,-118.2911,54.6,11/10/19,1.12,,,0,,,,77,57,260,260,6.9,11,1,1,,,1,,,\
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",34.0236,-118.2911,54.6,11/11/19,1.12,,,0,,,,73,62,270,270,8.1,13,,,,,1,,,\
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",34.0236,-118.2911,54.6,11/12/19,1.12,,,0,,,,77,59,260,260,6.9,11,1,,,,1,,,\
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",34.0236,-118.2911,54.6,11/13/19,1.12,,,0,,,,73,59,260,260,8.9,14.1,1,,,,1,,,\
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",34.0236,-118.2911,54.6,11/14/19,0.89,,,0,,,,72,57,260,270,8.1,12.1,,,,,1,,,\
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",34.0236,-118.2911,54.6,11/15/19,0.67,,,0,,,,72,58,260,270,8.9,15,,,,,1,,,\
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",34.0236,-118.2911,54.6,11/16/19,0.45,,,0,,,,80,53,260,260,6,11,1,,,,1,,,\
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",34.0236,-118.2911,54.6,11/17/19,0.67,,,0,,,,92,55,260,260,8.1,11,,,,,1,,,\
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",34.0236,-118.2911,54.6,11/18/19,1.79,,,0,,,,92,63,260,270,6.9,11,,,,,1,,,\
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",34.0236,-118.2911,54.6,11/19/19,0.89,,,0,,,,80,61,260,260,8.9,12.1,,,,,,,,\
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",34.0236,-118.2911,54.6,11/20/19,3.13,,,0.63,,,,64,52,260,260,12.1,19.9,,,,,,,,\
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",34.0236,-118.2911,54.6,11/21/19,1.34,,,0,,,,68,54,100,80,6.9,11,,,,,,,,\
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",34.0236,-118.2911,54.6,11/22/19,1.34,,,0,,,,72,54,260,260,8.9,14.1,,,,,,,,\
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",34.0236,-118.2911,54.6,11/23/19,0.45,,,0,,,,76,55,270,270,6.9,8.9,,,,,,,,\
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",34.0236,-118.2911,54.6,11/24/19,0.89,,,0,,,,78,52,270,270,8.9,14.1,,,,,,,,\
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",34.0236,-118.2911,54.6,11/25/19,1.79,,,0,,,,71,51,270,280,10.1,19,,,,,,,,\
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",34.0236,-118.2911,54.6,11/26/19,0.67,,,0,,,,68,54,270,270,10.1,16.1,,,,,1,,,\
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",34.0236,-118.2911,54.6,11/27/19,2.01,,,0.49,,,,59,50,260,270,8.9,17,1,,,,,,,\
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",34.0236,-118.2911,54.6,11/28/19,5.37,,,1,,,,52,47,100,90,14.1,23,1,,,,,,,\
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",34.0236,-118.2911,54.6,11/29/19,1.79,,,0,,,,60,43,260,260,12.1,19.9,1,,,,1,,,\
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",34.0236,-118.2911,54.6,11/30/19,2.01,,,0,,,,61,47,100,100,8.1,12.1,,,,,,,,\
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",34.0236,-118.2911,54.6,12/1/19,0.22,,,0,,,,65,52,360,360,4,8.1,,,,,,,,\
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",34.0236,-118.2911,54.6,12/2/19,0.89,,,0,,,,71,51,270,260,6,10.1,,,,,,,,\
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",34.0236,-118.2911,54.6,12/3/19,0.45,,,0,,,,69,54,90,120,6,8.1,,,,,,,,\
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",34.0236,-118.2911,54.6,12/4/19,2.68,,,1.12,,,,64,57,90,80,10.1,15,1,,,,1,,,\
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",34.0236,-118.2911,54.6,12/5/19,0.89,,,0,,,,69,53,90,90,6.9,11,1,,,,,,,\
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",34.0236,-118.2911,54.6,12/6/19,0.89,,,0.04,,,,69,56,260,80,6.9,11,,,,,,,,\
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",34.0236,-118.2911,54.6,12/7/19,1.34,,,0.01,,,,68,62,90,70,6.9,12.1,,,,,,,,\
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",34.0236,-118.2911,54.6,12/8/19,1.12,,,0.2,,,,66,57,260,260,10.1,16.1,1,,,,1,,,\
